"Treatment.Act","BA","Recovery","low","med","high"
"Mix",136.5,0,7.32243071966229,9.24264142857121,11.1492359262177
"Mix",136.6,0,7.31897042600474,9.24215475319281,11.1509679368436
"Mix",136.7,0,7.31710793016321,9.24187434211532,11.1525361404676
"Mix",136.8,0,7.31477836106963,9.24141826327563,11.1542066784315
"Mix",136.9,0,7.31176507428751,9.24095276334186,11.1564665624213
"Mix",137,0,7.30877807475265,9.24079800670919,11.1587264464111
"Mix",137.1,0,7.30576971764467,9.24027737583334,11.1609857918626
"Mix",137.2,0,7.30316477964432,9.2397356701594,11.1628496486328
"Mix",137.3,0,7.30079123521096,9.23943886515869,11.1650574642865
"Mix",137.4,0,7.29733463985087,9.23914327780304,11.167803507645
"Mix",137.5,0,7.29508145378993,9.23889935640614,11.1698401652612
"Mix",137.6,0,7.29320359559706,9.23819130013657,11.1721009864647
"Mix",137.7,0,7.29063381031043,9.23757491765365,11.1744099201871
"Mix",137.8,0,7.28806347380986,9.2376282683541,11.1751758957021
"Mix",137.9,0,7.28573313078285,9.23769959464586,11.1770210493683
"Mix",138,0,7.28263472004006,9.23746271337926,11.1780830537093
"Mix",138.1,0,7.2804968845027,9.23696621572416,11.1801569624833
"Mix",138.2,0,7.27787304250923,9.23667083116845,11.1822308712573
"Mix",138.3,0,7.27526019095978,9.23624419007929,11.1843047800313
"Mix",138.4,0,7.27261179981768,9.23578653718648,11.1863786888054
"Mix",138.5,0,7.26995664075327,9.23511600504092,11.1885392902028
"Mix",138.6,0,7.2672327437348,9.23461899639787,11.19067900149
"Mix",138.7,0,7.26436218372941,9.23441254160707,11.1917241247205
"Mix",138.8,0,7.26151300490905,9.23395416727189,11.1942189335333
"Mix",138.9,0,7.25870556589033,9.23354670479505,11.1954657684884
"Mix",139,0,7.25664204872564,9.23316249629374,11.1973335923778
"Mix",139.1,0,7.25410092866672,9.23270329372134,11.1997111309891
"Mix",139.2,0,7.25124314422502,9.23256332153406,11.2015070585296
"Mix",139.3,0,7.24743309543394,9.23193399110448,11.2034265719323
"Mix",139.4,0,7.24518701822584,9.23135101239489,11.2048587283545
"Mix",139.5,0,7.24305835032156,9.23103083101574,11.2062273450432
"Mix",139.6,0,7.24036833308768,9.23065442137774,11.2076779615673
"Mix",139.7,0,7.23824243036869,9.23017606933776,11.2090875781738
"Mix",139.8,0,7.23521205024679,9.22984215357789,11.2108651494074
"Mix",139.9,0,7.23098021480145,9.22941902551093,11.2124578490382
"Mix",140,0,7.22847711941538,9.2292942492589,11.2150805355373
"Mix",40,1,12.0633461463498,13.7768037948037,15.5106238486599
"Mix",40.1,1,12.066114444428,13.7761530250524,15.5087956143258
"Mix",40.2,1,12.0687869655167,13.7753257548729,15.5067886024174
"Mix",40.3,1,12.0703589691634,13.7754739670853,15.5047861190788
"Mix",40.4,1,12.0718723276759,13.7750314470691,15.5025188816587
"Mix",40.5,1,12.0733583623342,13.7747655103469,15.5010979552658
"Mix",40.6,1,12.0748634907234,13.774287005714,15.4984983517298
"Mix",40.7,1,12.0763686191127,13.773748197351,15.4965120834461
"Mix",40.8,1,12.0776166329565,13.7732466039684,15.4938510087499
"Mix",40.9,1,12.0791550495639,13.7725841549443,15.4918638714713
"Mix",41,1,12.0803700957859,13.772074595114,15.4899792566664
"Mix",41.1,1,12.0823503352603,13.7715527606549,15.4875225938799
"Mix",41.2,1,12.083777782317,13.7708398209784,15.4843995269079
"Mix",41.3,1,12.0853399428293,13.7702486141182,15.4807343402219
"Mix",41.4,1,12.0868325444793,13.77016711759,15.4780067249411
"Mix",41.5,1,12.0883251461294,13.7697014978475,15.475299550801
"Mix",41.6,1,12.0896069305036,13.7693792690849,15.4719647073111
"Mix",41.7,1,12.090768654211,13.7688409902892,15.469644632004
"Mix",41.8,1,12.0923849538434,13.7679128068476,15.467555822897
"Mix",41.9,1,12.0935717514912,13.7674345220213,15.4653255308739
"Mix",42,1,12.094959859086,13.7669857560762,15.462985912309
"Mix",42.1,1,12.0963582498583,13.7667938282392,15.4601968297731
"Mix",42.2,1,12.0977562511994,13.7663798620575,15.4581147351852
"Mix",42.3,1,12.0991666515119,13.765877832614,15.4558707240405
"Mix",42.4,1,12.1005611159801,13.7654154188579,15.4525313161349
"Mix",42.5,1,12.1025534038119,13.7649307005957,15.4499889705376
"Mix",42.6,1,12.1047760077292,13.764460514857,15.4485514831017
"Mix",42.7,1,12.1070670338303,13.763961041868,15.4449485823915
"Mix",42.8,1,12.1088135781644,13.7635897183103,15.44170132243
"Mix",42.9,1,12.1096542002518,13.7631977268548,15.439419668137
"Mix",43,1,12.1107523756912,13.763231342154,15.437334687782
"Mix",43.1,1,12.1122469680722,13.7631247403854,15.4347446720041
"Mix",43.2,1,12.1144413894385,13.7631481925625,15.4327353564044
"Mix",43.3,1,12.1159447794927,13.7626848441439,15.4304976186909
"Mix",43.4,1,12.1172729472031,13.7620868559252,15.4284082273234
"Mix",43.5,1,12.1182152319227,13.7621472421207,15.4261664263209
"Mix",43.6,1,12.1196697807812,13.7615559377728,15.4235831804105
"Mix",43.7,1,12.1206712153131,13.7614334659012,15.4216218720688
"Mix",43.8,1,12.1215090444642,13.7606094101919,15.4194262805095
"Mix",43.9,1,12.1233878816874,13.7601357267348,15.4171030131813
"Mix",44,1,12.1245619593104,13.7597391665851,15.4147514860007
"Mix",44.1,1,12.1265459557379,13.7588116878411,15.4124700201595
"Mix",44.2,1,12.1286853839765,13.7583050563592,15.4102473148071
"Mix",44.3,1,12.1305701652913,13.7579848150716,15.4080163376484
"Mix",44.4,1,12.1332032417298,13.7577216521374,15.4057499755856
"Mix",44.5,1,12.1355170114125,13.757405825982,15.4034824498602
"Mix",44.6,1,12.1378386452793,13.7570616573728,15.4008934794747
"Mix",44.7,1,12.1398808969577,13.7564554348348,15.3978335672546
"Mix",44.8,1,12.1401914778905,13.7556709375504,15.3954435211935
"Mix",44.9,1,12.1420014552083,13.7556161183516,15.3927274190455
"Mix",45,1,12.1452789488602,13.7551947817486,15.3899568967806
"Mix",45.1,1,12.1464147680032,13.7552489369449,15.3872145022831
"Mix",45.2,1,12.1479553009128,13.7551447231956,15.3846724710599
"Mix",45.3,1,12.1497175970865,13.7547117005605,15.3834060635361
"Mix",45.4,1,12.1520795684137,13.7539887934071,15.3798226407018
"Mix",45.5,1,12.1545156166921,13.753608842282,15.3769975443513
"Mix",45.6,1,12.1562950320882,13.7531497282072,15.3742912599547
"Mix",45.7,1,12.1585154415986,13.7529870169494,15.3712370876049
"Mix",45.8,1,12.1604228596338,13.7524997349182,15.3683525330823
"Mix",45.9,1,12.1635508738615,13.7523696385457,15.365805912948
"Mix",46,1,12.1665833598099,13.7519001244973,15.3628313605402
"Mix",46.1,1,12.1689070234432,13.7512872523266,15.3606853231328
"Mix",46.2,1,12.1696121089077,13.7509885174736,15.3583537920204
"Mix",46.3,1,12.1706664136822,13.7506523528508,15.3561852431616
"Mix",46.4,1,12.1729201375366,13.7507248217514,15.3535066213699
"Mix",46.5,1,12.1741288980878,13.7505147648999,15.3511748010003
"Mix",46.6,1,12.1756728799797,13.7502079028004,15.3491217354398
"Mix",46.7,1,12.1773604709912,13.7498145253077,15.3470411308802
"Mix",46.8,1,12.1783929852111,13.7493347679434,15.3449758959473
"Mix",46.9,1,12.1789789172225,13.7493427764292,15.3429323974223
"Mix",47,1,12.1800889773805,13.7485858926084,15.3408539426721
"Mix",47.1,1,12.1812756888007,13.7480677373553,15.3387964224115
"Mix",47.2,1,12.182357314899,13.7472570119311,15.3366555034151
"Mix",47.3,1,12.1836491116409,13.7470088623078,15.3339810379963
"Mix",47.4,1,12.1856709736479,13.7469784260222,15.3313803778088
"Mix",47.5,1,12.1884365472231,13.7463283247234,15.3298414058793
"Mix",47.6,1,12.1893993473642,13.7460180061269,15.3282550616542
"Mix",47.7,1,12.1903864379237,13.745888960381,15.3258398033385
"Mix",47.8,1,12.1919288860304,13.7453555440206,15.3228905923637
"Mix",47.9,1,12.1935359392744,13.7451488057883,15.3188472730461
"Mix",48,1,12.1952037959355,13.7447525024632,15.3174448455214
"Mix",48.1,1,12.1962769460766,13.7446941198306,15.3157272853004
"Mix",48.2,1,12.1979625446027,13.7447139661513,15.3138507647949
"Mix",48.3,1,12.1987370913129,13.7444760973809,15.3116012409157
"Mix",48.4,1,12.1999647336598,13.7442031770506,15.3083460974164
"Mix",48.5,1,12.2011939961875,13.7438993308002,15.3053182833593
"Mix",48.6,1,12.2024519151447,13.743718404564,15.3021855949774
"Mix",48.7,1,12.2035302974225,13.7431992061072,15.2990922713043
"Mix",48.8,1,12.2043311673034,13.7424665821471,15.2961273554283
"Mix",48.9,1,12.2051513872402,13.7420406407361,15.2927473945543
"Mix",49,1,12.2059588495844,13.7419625254895,15.2894911138216
"Mix",49.1,1,12.2070674392074,13.7415417513222,15.2869726002833
"Mix",49.2,1,12.2095148243924,13.7411144960521,15.2852000647079
"Mix",49.3,1,12.2102437692096,13.7410847136378,15.2828179162556
"Mix",49.4,1,12.21134921234,13.74096804094,15.2801876956564
"Mix",49.5,1,12.2127585388868,13.7404138184781,15.2778640700366
"Mix",49.6,1,12.2142117348304,13.7400146076397,15.2750745354994
"Mix",49.7,1,12.2156277776088,13.7395097731842,15.2719165602512
"Mix",49.8,1,12.2171272507359,13.7393677261398,15.2695808930346
"Mix",49.9,1,12.2184849376274,13.7389560700846,15.2668091950882
"Mix",50,1,12.2203611704069,13.7382155408036,15.2635498952266
"Mix",50.1,1,12.2229325683268,13.7380836059097,15.2615826482046
"Mix",50.2,1,12.223914769555,13.737797253832,15.2601330891483
"Mix",50.3,1,12.2249848852131,13.7379316829032,15.2583260334161
"Mix",50.4,1,12.2267552541275,13.7376649650381,15.2556604010598
"Mix",50.5,1,12.2285374448995,13.7371424606529,15.2540842439308
"Mix",50.6,1,12.2302860729375,13.7364836540307,15.2528694433494
"Mix",50.7,1,12.2319460420956,13.7363574211294,15.2515823478251
"Mix",50.8,1,12.2338166515475,13.7362812310475,15.2499913452209
"Mix",50.9,1,12.2350936655089,13.7354556556449,15.248401177765
"Mix",51,1,12.2367615151401,13.734806999093,15.2462754857996
"Mix",51.1,1,12.2382291849514,13.7346313691303,15.2441335324058
"Mix",51.2,1,12.2392706374742,13.7345614867343,15.2419915790119
"Mix",51.3,1,12.2405813785189,13.7342136959245,15.2403497631629
"Mix",51.4,1,12.2424382492561,13.7337279136485,15.2379009776899
"Mix",51.5,1,12.2434976840062,13.7331312920162,15.2355657188303
"Mix",51.6,1,12.2452238677692,13.7324775760968,15.2336007444522
"Mix",51.7,1,12.2472715568977,13.7325120662019,15.2315443366224
"Mix",51.8,1,12.2477815031159,13.7320812104152,15.2281208289692
"Mix",51.9,1,12.2499717568261,13.7319355295513,15.2251667557375
"Mix",52,1,12.2511721918086,13.7320250145038,15.2237692775466
"Mix",52.1,1,12.2528129738443,13.731579595143,15.2213101514843
"Mix",52.2,1,12.2547536785374,13.7313895719383,15.2185496220067
"Mix",52.3,1,12.2556855334546,13.7308796476552,15.215677069756
"Mix",52.4,1,12.2572540774083,13.7307011060873,15.2129775693321
"Mix",52.5,1,12.2597422305379,13.730406614149,15.211405741951
"Mix",52.6,1,12.2608601238306,13.7298961069404,15.2089246687551
"Mix",52.7,1,12.2626016290242,13.7297140332356,15.2084241982549
"Mix",52.8,1,12.2625943644353,13.729327519159,15.2063217451596
"Mix",52.9,1,12.2626823823504,13.7291768779848,15.2037238622038
"Mix",53,1,12.2637072447984,13.7288052050977,15.201576728783
"Mix",53.1,1,12.2655175076177,13.7287148013949,15.1991434093612
"Mix",53.2,1,12.2669902038033,13.728215466589,15.196472005401
"Mix",53.3,1,12.2679186719367,13.7274219946016,15.1942767705175
"Mix",53.4,1,12.2692078696484,13.7270805588371,15.1912450561151
"Mix",53.5,1,12.2698724408033,13.7272282261298,15.1894402609016
"Mix",53.6,1,12.2712846307957,13.7271028558791,15.1870042571964
"Mix",53.7,1,12.2727024691154,13.7262968742994,15.185090129898
"Mix",53.8,1,12.2740427700874,13.7261278323243,15.1831333235203
"Mix",53.9,1,12.2748007013112,13.7253306891022,15.1804606831982
"Mix",54,1,12.2759005404022,13.724766308665,15.1778705746705
"Mix",54.1,1,12.2774880360812,13.7242008180779,15.1760571815901
"Mix",54.2,1,12.2781967409177,13.7245106542571,15.1748406012142
"Mix",54.3,1,12.2798679566626,13.7241490782985,15.1726531511713
"Mix",54.4,1,12.2810653476921,13.7234331492959,15.1712436481741
"Mix",54.5,1,12.2822604142724,13.7230328802848,15.1686822537507
"Mix",54.6,1,12.2834584209059,13.7228748736848,15.1661229296308
"Mix",54.7,1,12.2851596500894,13.7227651010955,15.1636064603637
"Mix",54.8,1,12.2860975443852,13.7222579879776,15.1602581736755
"Mix",54.9,1,12.2886231314255,13.7223722442329,15.1579108005909
"Mix",55,1,12.2901106157469,13.7223913803981,15.156374270306
"Mix",55.1,1,12.2913949690174,13.721807525939,15.1535191673632
"Mix",55.2,1,12.2919725624721,13.72144637014,15.1517856121891
"Mix",55.3,1,12.2921386237968,13.7208589272359,15.1502909953864
"Mix",55.4,1,12.293330599697,13.7204082527607,15.1487840832616
"Mix",55.5,1,12.2950479752168,13.7203996043143,15.1473836570675
"Mix",55.6,1,12.2970859518137,13.7202937403338,15.1461380241013
"Mix",55.7,1,12.2980978628229,13.7200328889158,15.1445764134632
"Mix",55.8,1,12.2985928719512,13.7193210928699,15.1427811054795
"Mix",55.9,1,12.2995390709319,13.7187407624106,15.1405187155959
"Mix",56,1,12.3008316149666,13.7184309475541,15.1382639661129
"Mix",56.1,1,12.302091360743,13.717664146827,15.1363432202028
"Mix",56.2,1,12.3025713312215,13.7174262241398,15.1341792599734
"Mix",56.3,1,12.3037658862518,13.717176226766,15.1319673528669
"Mix",56.4,1,12.3055238826336,13.7167264636073,15.1292071201563
"Mix",56.5,1,12.3073050860004,13.7166412029925,15.1268299269935
"Mix",56.6,1,12.3084857791994,13.7164841429554,15.1244854956595
"Mix",56.7,1,12.3090632447576,13.7160868578691,15.1224299194071
"Mix",56.8,1,12.3103984411812,13.7155854625498,15.1199729765789
"Mix",56.9,1,12.3115851853261,13.7151901107227,15.1178574121267
"Mix",57,1,12.3134127210172,13.7152181467783,15.1156395947333
"Mix",57.1,1,12.3147700584306,13.7153274463386,15.1133888192872
"Mix",57.2,1,12.3154358918306,13.7148004486197,15.1104878583241
"Mix",57.3,1,12.3163795935899,13.7141402424119,15.1081066554839
"Mix",57.4,1,12.3177246053423,13.7135389359279,15.1065906973944
"Mix",57.5,1,12.3192408089064,13.7132731902729,15.1049242608172
"Mix",57.6,1,12.3203690469328,13.7127993395809,15.1025312127853
"Mix",57.7,1,12.3214686645777,13.7125261164048,15.1008424726285
"Mix",57.8,1,12.3216860789958,13.7123262526577,15.0985178862005
"Mix",57.9,1,12.3230315676433,13.7120733991105,15.0954228134866
"Mix",58,1,12.3247987780321,13.711639849386,15.0932338938365
"Mix",58.1,1,12.3259695513462,13.7111493297698,15.0907739848554
"Mix",58.2,1,12.3277475630374,13.7107310199654,15.089445623089
"Mix",58.3,1,12.3294079241748,13.7107050264719,15.0871322266826
"Mix",58.4,1,12.3308278386062,13.7105763858075,15.0866644885633
"Mix",58.5,1,12.3326750099273,13.7100237028616,15.084373616973
"Mix",58.6,1,12.3336891868436,13.7094806157931,15.0818769650357
"Mix",58.7,1,12.334705323231,13.7089489446801,15.0796112866225
"Mix",58.8,1,12.3366623797833,13.7081764261615,15.0785064691423
"Mix",58.9,1,12.3377090355986,13.7081212901242,15.0769609023158
"Mix",59,1,12.3392565689914,13.7078554418547,15.073987643215
"Mix",59.1,1,12.3405407133975,13.7078607079882,15.0704393520319
"Mix",59.2,1,12.3418518201444,13.707333150529,15.0683377539439
"Mix",59.3,1,12.3437136224176,13.7072901123283,15.0674043653677
"Mix",59.4,1,12.3452274119029,13.7070266600362,15.0650270036424
"Mix",59.5,1,12.3466084461529,13.7070675454182,15.0633740306371
"Mix",59.6,1,12.3470374181356,13.7069911050624,15.0617444975937
"Mix",59.7,1,12.34854573717,13.7068499357142,15.0592702929154
"Mix",59.8,1,12.3503225888297,13.706177876704,15.0577401683735
"Mix",59.9,1,12.3521555625831,13.7057939466357,15.0565425980104
"Mix",60,1,12.3540789058376,13.7055351888522,15.05409049372
"Mix",60.1,1,12.3560022490921,13.7053307718437,15.0528109751803
"Mix",60.2,1,12.3578982725362,13.7052369707865,15.0503696426556
"Mix",60.3,1,12.3587817432526,13.7049121805487,15.0486958531997
"Mix",60.4,1,12.358786320057,13.7046419947782,15.0478380022769
"Mix",60.5,1,12.3601827534589,13.7046217808159,15.0465727034388
"Mix",60.6,1,12.3604449545066,13.7040017304814,15.0441108355492
"Mix",60.7,1,12.361124259246,13.7039739663679,15.0425679776776
"Mix",60.8,1,12.3619791752359,13.7037569669208,15.0403758665825
"Mix",60.9,1,12.3629036921247,13.7032586157513,15.039093390385
"Mix",61,1,12.3643152779224,13.702897410951,15.037820108355
"Mix",61.1,1,12.3661506864552,13.7027151578281,15.036555786696
"Mix",61.2,1,12.3668495246861,13.7021700996432,15.0347651297831
"Mix",61.3,1,12.3678868111981,13.7017853542049,15.034303465073
"Mix",61.4,1,12.3690745338556,13.7017891914779,15.0329236052769
"Mix",61.5,1,12.3709135607541,13.7015181890791,15.0319915018127
"Mix",61.6,1,12.3701722246185,13.7009593998292,15.0302104497771
"Mix",61.7,1,12.3716776840939,13.7004050550314,15.0289307977616
"Mix",61.8,1,12.3725735590928,13.7000208279687,15.0264054873397
"Mix",61.9,1,12.373633107313,13.6995391435687,15.026401146166
"Mix",62,1,12.3752278048635,13.6990186367815,15.0251287300308
"Mix",62.1,1,12.3762158098214,13.698947397435,15.0240192294822
"Mix",62.2,1,12.3772354781541,13.6986126163698,15.0229585148939
"Mix",62.3,1,12.3786533623905,13.6980686429517,15.0213205228478
"Mix",62.4,1,12.3796090682745,13.697676263761,15.020032661434
"Mix",62.5,1,12.3800249198867,13.6972279992632,15.0194399179481
"Mix",62.6,1,12.3816764089662,13.6970346177926,15.0173683517701
"Mix",62.7,1,12.3815992785794,13.6967449568144,15.0150517838852
"Mix",62.8,1,12.3817593385283,13.696358148808,15.0123014833098
"Mix",62.9,1,12.3828646160544,13.6958530429547,15.0096241810248
"Mix",63,1,12.3841669479847,13.6957367567849,15.0084518623005
"Mix",63.1,1,12.3850042589737,13.6955982982173,15.0062437286651
"Mix",63.2,1,12.3861081146304,13.6952768999778,15.0044039059696
"Mix",63.3,1,12.387609875741,13.6950539210903,15.0047285321897
"Mix",63.4,1,12.3891057071357,13.6948870502255,15.0026969451422
"Mix",63.5,1,12.3893428850353,13.6945238687317,15.0006435525933
"Mix",63.6,1,12.390807681308,13.6942552755805,14.9985901600443
"Mix",63.7,1,12.392166530848,13.693726929771,14.9984985343669
"Mix",63.8,1,12.3933675545707,13.6930378614081,14.9971468532053
"Mix",63.9,1,12.3943619385971,13.6926422772746,14.9939783375463
"Mix",64,1,12.3949020268044,13.6926664212593,14.992148615765
"Mix",64.1,1,12.3962341846089,13.6921756976341,14.9903851921299
"Mix",64.2,1,12.3976090746102,13.6916924319981,14.98869863199
"Mix",64.3,1,12.3985573338913,13.6910971944916,14.9872014577353
"Mix",64.4,1,12.3999713968001,13.6906353500674,14.9848659368446
"Mix",64.5,1,12.4013218603634,13.6902887952979,14.9824099780541
"Mix",64.6,1,12.4017798141561,13.6897265460711,14.9809771565563
"Mix",64.7,1,12.4032832793467,13.6890518433677,14.9798175177028
"Mix",64.8,1,12.4052267853023,13.688715045108,14.9777035386963
"Mix",64.9,1,12.4047224929087,13.6887355032083,14.9759612587985
"Mix",65,1,12.4069912781473,13.6882852028101,14.9744075645863
"Mix",65.1,1,12.4077390524337,13.6882669864725,14.9726053515934
"Mix",65.2,1,12.4081276908632,13.6878847194136,14.9708013098346
