"Treatment.Act","BA","Recovery","cp.requirements","low","med","high"
"Mix",88.2,0,14,3.48749948770061,7.47530259364268,15.0775993866053
"Mix",88.3,0,14,3.48037188701475,7.47079620958787,15.0648106311105
"Mix",88.4,0,14,3.4746826546539,7.46497498575935,15.0562808170553
"Mix",88.5,0,14,3.46800719820816,7.46114845770732,15.0451316717944
"Mix",88.6,0,14,3.46456110741263,7.45367639195711,15.0469459202642
"Mix",88.7,0,14,3.46151878037362,7.44769488509255,15.0476323523801
"Mix",88.8,0,14,3.45661788546785,7.44234739840184,15.0503131284622
"Mix",88.9,0,14,3.45354412519602,7.43697821080058,15.0489292857
"Mix",89,0,14,3.45126466632219,7.43324513857378,15.0480590657452
"Mix",89.1,0,14,3.44714524147094,7.4282293240829,15.0468800544598
"Mix",89.2,0,14,3.44316847797449,7.42243497563697,15.0463134316539
"Mix",89.3,0,14,3.43824440880274,7.41665074286087,15.0432712223462
"Mix",89.4,0,14,3.43338631073433,7.4130251862644,15.0387519733467
"Mix",89.5,0,14,3.42883189980119,7.40773637382268,15.0253199337334
"Mix",89.6,0,14,3.4242570968632,7.40210771194755,15.0263443408914
"Mix",89.7,0,14,3.4196329044132,7.39679935771781,15.023440411778
"Mix",89.8,0,14,3.4144674530692,7.39028471082832,15.021572737748
"Mix",89.9,0,14,3.40840289987444,7.38497203766897,15.0305912144475
"Mix",90,0,14,3.40142132712551,7.37776753949126,15.0339486930475
"Mix",90.1,0,14,3.39974139566796,7.37301905831599,15.0365208326523
"Mix",90.2,0,14,3.39717035258785,7.36927078827018,15.0184626323977
"Mix",90.3,0,14,3.39341946240561,7.36518346336713,15.0271560792884
"Mix",90.4,0,14,3.38864722027057,7.35995131519335,15.0244621865142
"Mix",90.5,0,14,3.38390474400629,7.35463772471386,15.0227244521154
"Mix",90.6,0,14,3.37884021563177,7.34966437674402,15.0146778192443
"Mix",90.7,0,14,3.37487555120105,7.34464515881226,15.0141714388058
"Mix",90.8,0,14,3.37310153358567,7.34041527119256,15.0082468273488
"Mix",90.9,0,14,3.36836586690329,7.33468657863175,14.9922829535726
"Mix",91,0,14,3.36519764324238,7.33020991488203,14.9838695614488
"Mix",91.1,0,14,3.35963068532294,7.32562676010946,14.9929158169858
"Mix",91.2,0,14,3.35375071721797,7.31936157572571,14.9872911739919
"Mix",91.3,0,14,3.34731892566427,7.31161851871296,14.9811936799622
"Mix",91.4,0,14,3.34141247917039,7.30742722678992,14.9811520855117
"Mix",91.5,0,14,3.33207296495519,7.30362597857853,14.9867992650007
"Mix",91.6,0,14,3.32768785661026,7.30074721774637,14.9803239924245
"Mix",91.7,0,14,3.32340551699199,7.29518780308916,14.9792744286152
"Mix",91.8,0,14,3.31766018746335,7.28974794348667,14.9725434898676
"Mix",91.9,0,14,3.31362548524878,7.28729066607843,14.9698762862489
"Mix",92,0,14,3.3077990838365,7.28405568889184,14.9667320495893
"Mix",92.1,0,14,3.3035589502338,7.27968197450041,14.9630294276188
"Mix",92.2,0,14,3.29608024345851,7.27534647400345,14.971273351255
"Mix",92.3,0,14,3.29166899242767,7.27095333295514,14.9647765301548
"Mix",92.4,0,14,3.2882223339777,7.26250948770121,14.9607042699573
"Mix",92.5,0,14,3.28544341811802,7.25760844299492,14.9517731766848
"Mix",92.6,0,14,3.2796404605477,7.25344707447769,14.9544363629041
"Mix",92.7,0,14,3.27354926083183,7.24806321251328,14.9593138453859
"Mix",92.8,0,14,3.26744885030936,7.24312609782262,14.9611732390955
"Mix",92.9,0,14,3.26239112396297,7.23864515726338,14.9578965657006
"Mix",93,0,14,3.26006472150613,7.23386257432336,14.9543681954382
"Mix",93.1,0,14,3.25443710868971,7.22873047615345,14.9509796060437
"Mix",93.2,0,14,3.2500132487166,7.22255440547969,14.9478100934271
"Mix",93.3,0,14,3.24370670367265,7.220649789243,14.9444031135238
"Mix",93.4,0,14,3.23825304790059,7.21599856271879,14.9492558990551
"Mix",93.5,0,14,3.23311113608409,7.21210358927637,14.9499399292367
"Mix",93.6,0,14,3.22724378806558,7.20788962351736,14.9471832220401
"Mix",93.7,0,14,3.22231776554024,7.20300762802573,14.9413222384214
"Mix",93.8,0,14,3.21794408953975,7.19949252722752,14.9333959468438
"Mix",93.9,0,14,3.21308217574536,7.19554088560146,14.9271194477692
"Mix",94,0,14,3.20943441043471,7.18939243236658,14.9185228173139
"Mix",94.1,0,14,3.20647756882429,7.184138933106,14.9191285286326
"Mix",94.2,0,14,3.20211675521491,7.17928609558766,14.91870055155
"Mix",94.3,0,14,3.19860533848599,7.17535037827306,14.918015223453
"Mix",94.4,0,14,3.19471154604217,7.17141512409391,14.9157704298306
"Mix",94.5,0,14,3.18925826212683,7.16651597156522,14.9165877518111
"Mix",94.6,0,14,3.1816386151211,7.15948061220231,14.9288021327861
"Mix",94.7,0,14,3.17601498933418,7.15397589609195,14.9309120281606
"Mix",94.8,0,14,3.17069507938274,7.14994133042543,14.9230446470896
"Mix",94.9,0,14,3.16641643731338,7.14617182994873,14.9216630033548
"Mix",95,0,14,3.16338835826866,7.14261612629831,14.9211717319589
"Mix",95.1,0,14,3.15751533406669,7.13828663004024,14.9289183824806
"Mix",95.2,0,14,3.15180596258038,7.13498631730004,14.9314057242096
"Mix",95.3,0,14,3.14836858074765,7.12909904476532,14.9360312439126
"Mix",95.4,0,14,3.14263455446278,7.12558076003196,14.9350810096101
"Mix",95.5,0,14,3.13609970163596,7.12193087492995,14.9372489308618
"Mix",95.6,0,14,3.13011916652643,7.11541643387889,14.9369038890345
"Mix",95.7,0,14,3.12554677104293,7.11080472580324,14.9402881248937
"Mix",95.8,0,14,3.12062918363802,7.10694352142268,14.9404678559083
"Mix",95.9,0,14,3.11690423530746,7.10049153123305,14.9336182964062
"Mix",96,0,14,3.11083230556596,7.09468345771903,14.9353997690644
"Mix",96.1,0,14,3.10420619651274,7.08723830984641,14.9290413937707
"Mix",96.2,0,14,3.0987978707472,7.08350458813025,14.9213945033887
"Mix",96.3,0,14,3.09262817894202,7.078875400839,14.9231730658822
"Mix",96.4,0,14,3.08442772181979,7.07382102480647,14.9192195125974
"Mix",96.5,0,14,3.07603210904712,7.0663118397037,14.9305394326628
"Mix",96.6,0,14,3.07318479312889,7.06304389235746,14.9238745550948
"Mix",96.7,0,14,3.0650781402092,7.05761892849114,14.9210844002376
"Mix",96.8,0,14,3.0625401993962,7.05285587452777,14.9309287968227
"Mix",96.9,0,14,3.05820276397482,7.04758286824181,14.9306105750733
"Mix",97,0,14,3.05102016483612,7.04377980957565,14.9266867575134
"Mix",97.1,0,14,3.04876693825762,7.04092867619729,14.9278164601711
"Mix",97.2,0,14,3.04505268779806,7.03631411181287,14.9284405392756
"Mix",97.3,0,14,3.04219203507927,7.03120648551476,14.9281385868503
"Mix",97.4,0,14,3.03592552258138,7.02710741680665,14.9339798047434
"Mix",97.5,0,14,3.03059145032485,7.02146450575433,14.9410040301494
"Mix",97.6,0,14,3.02342876866001,7.0164127438914,14.9447200721547
"Mix",97.7,0,14,3.01757407283218,7.01181008250911,14.9448703242515
"Mix",97.8,0,14,3.0130553583659,7.00561551204274,14.9438627827305
"Mix",97.9,0,14,3.00936051531619,7.0020384109526,14.9449330885068
"Mix",98,0,14,3.00676906119728,6.9971155274257,14.9581064991389
"Mix",98.1,0,14,3.00019318344816,6.99347914262873,14.9604774428424
"Mix",98.2,0,14,2.99628237191927,6.98855276178697,14.9569052585787
"Mix",98.3,0,14,2.99104210893484,6.98303588774293,14.9642565221877
"Mix",98.4,0,14,2.9874958794429,6.97628526917332,14.9750720590631
"Mix",98.5,0,14,2.98028386901871,6.96908767288768,14.9886277662175
"Mix",98.6,0,14,2.97482246530969,6.96228973008408,14.9898283525514
"Mix",98.7,0,14,2.96971468135853,6.95685568277684,14.9878066812608
"Mix",98.8,0,14,2.96203516383446,6.95133258453764,14.9943969334415
"Mix",98.9,0,14,2.95445182400877,6.94446858360857,14.9955663441322
"Mix",99,0,14,2.95213379835568,6.94003254146347,14.9938034681246
"Mix",99.1,0,14,2.94715550144525,6.93597689114545,14.9989754122023
"Mix",99.2,0,14,2.94185598423535,6.93130214771668,15.0044975939131
"Mix",99.3,0,14,2.93611663163829,6.92627161244274,15.0033706276118
"Mix",99.4,0,14,2.92959489494347,6.92139818294505,14.9956660413844
"Mix",99.5,0,14,2.92483442221941,6.91775074632028,15.0030550246121
"Mix",99.6,0,14,2.92222941427272,6.91218547708605,15.0014057363728
"Mix",99.7,0,14,2.91522922562012,6.90704644355394,15.0009702268711
"Mix",99.8,0,14,2.9107227931659,6.90196825161502,15.0001406481886
"Mix",99.9,0,14,2.90508177414623,6.89575521205214,15.0051952295436
"Mix",100,0,14,2.89935890956149,6.89188404843037,15.0119984103789
"Mix",100.1,0,14,2.8953967011875,6.88714891715051,15.0235801337262
"Mix",100.2,0,14,2.8895670332236,6.882737222757,15.0249735484389
"Mix",100.3,0,14,2.88380319841848,6.87722797574071,15.0247707393246
"Mix",100.4,0,14,2.87879538106947,6.87241572398234,15.0273019243653
"Mix",100.5,0,14,2.87321412189917,6.86924157194708,15.0381763058327
"Mix",100.6,0,14,2.8681097321175,6.86442092861411,15.0357357558583
"Mix",100.7,0,14,2.86237591770571,6.86052039637297,15.0323404812557
"Mix",100.8,0,14,2.85500763230848,6.85568780848249,15.0367307471959
"Mix",100.9,0,14,2.84928556288126,6.85050729379077,15.0619243569232
"Mix",101,0,14,2.84354707820302,6.84562732643967,15.0763241938126
"Mix",101.1,0,14,2.83782246355841,6.84191348502861,15.083523210497
"Mix",101.2,0,14,2.83541586210275,6.83756894076461,15.0751197278642
"Mix",101.3,0,14,2.82953969667494,6.83330064665464,15.0730767033017
"Mix",101.4,0,14,2.82598010556525,6.8300307893406,15.068882446062
"Mix",101.5,0,14,2.82161994102555,6.8237941903566,15.0750676333674
"Mix",101.6,0,14,2.81339686655426,6.81994275599055,15.0768362014153
"Mix",101.7,0,14,2.80643460557341,6.81488335030636,15.0874933302097
"Mix",101.8,0,14,2.79818286604336,6.81012944891117,15.0996603295005
"Mix",101.9,0,14,2.79240547826584,6.8055847469807,15.1059341749943
"Mix",102,0,14,2.78746294636038,6.79993776246671,15.1033104216061
"Mix",102.1,0,14,2.7831705036797,6.79654032383006,15.1006566663702
"Mix",102.2,0,14,2.77694785069175,6.79195677958403,15.1069590505376
"Mix",102.3,0,14,2.77243940826232,6.78858634926196,15.1144960340547
"Mix",102.4,0,14,2.76674135285106,6.78211435264926,15.1143958717167
"Mix",102.5,0,14,2.76067635517179,6.77673110200542,15.1137431675077
"Mix",102.6,0,14,2.7557171230457,6.77014884272415,15.1208825031697
"Mix",102.7,0,14,2.75075917638419,6.76467567007062,15.1295539275
"Mix",102.8,0,14,2.7448349452087,6.75889353140875,15.1308625152269
"Mix",102.9,0,14,2.73744673963412,6.75362599578183,15.13353220036
"Mix",103,0,14,2.73081451612391,6.74846015204234,15.1393765835955
"Mix",103.1,0,14,2.72584675805374,6.74441493674536,15.1407795586343
"Mix",103.2,0,14,2.71972373099372,6.73962852754046,15.144279989379
"Mix",103.3,0,14,2.71441257875473,6.73280602025605,15.1459937071791
"Mix",103.4,0,14,2.70728275287653,6.72647439001572,15.1631129782498
"Mix",103.5,0,14,2.69914808799537,6.71952231767557,15.1759693164057
"Mix",103.6,0,14,2.6922757774173,6.71390579553619,15.1770637787173
"Mix",103.7,0,14,2.68503909584657,6.70876322662443,15.1907875404859
"Mix",103.8,0,14,2.68091182942739,6.70439256898588,15.2006769852324
"Mix",103.9,0,14,2.67496415956137,6.70095000096169,15.2063796688725
"Mix",104,0,14,2.66805159590502,6.69398644277993,15.2194141995119
"Mix",104.1,0,14,2.66293970253671,6.68984316339712,15.2266016575868
"Mix",104.2,0,14,2.65805098425624,6.68543928462004,15.2334089261112
"Mix",104.3,0,14,2.65167907204227,6.67884171133885,15.243019833262
"Mix",104.4,0,14,2.64794005393991,6.67550123658856,15.2471355560286
"Mix",104.5,0,14,2.64153769887037,6.67195723625821,15.2392405234757
"Mix",104.6,0,14,2.63498032924304,6.6661878064278,15.2454067617657
"Mix",104.7,0,14,2.62887863591735,6.66116760665559,15.2612919278864
"Mix",104.8,0,14,2.62125702164836,6.65517851546965,15.272149889556
"Mix",104.9,0,14,2.61525393057557,6.65183315495479,15.2609302936818
"Mix",105,0,14,2.61001536635164,6.64697988253194,15.2581290997945
"Mix",105.1,0,14,2.60523811748003,6.64281523340389,15.2647674087688
"Mix",105.2,0,14,2.59924575957728,6.63966656165397,15.2734040952235
"Mix",105.3,0,14,2.59274808266937,6.63341327942601,15.2775588368522
"Mix",105.4,0,14,2.58725857296044,6.62881528050346,15.2685872851787
"Mix",105.5,0,14,2.58150290311468,6.62420476565321,15.2840968046094
"Mix",105.6,0,14,2.57702619297043,6.62086347843336,15.2959135675696
"Mix",105.7,0,14,2.57198573969368,6.61444982573756,15.3008118023763
"Mix",105.8,0,14,2.56773775314083,6.61176848327538,15.3009129435631
"Mix",105.9,0,14,2.56306556972061,6.60698838190868,15.3071131642101
"Mix",106,0,14,2.5593916277268,6.6005535526419,15.3200709018826
"Mix",106.1,0,14,2.5547970284969,6.59685220704669,15.3138363837395
"Mix",106.2,0,14,2.55035976140908,6.59511801167795,15.3144928625338
"Mix",106.3,0,14,2.54549880360889,6.59048564435029,15.3291172500107
"Mix",106.4,0,14,2.54298790603809,6.58481304182404,15.3334780015074
"Mix",106.5,0,14,2.53674380439556,6.5796562486289,15.3303675825706
"Mix",106.6,0,14,2.53048011186614,6.57337793818857,15.3393957334919
"Mix",106.7,0,14,2.52507162628863,6.57059496238361,15.3513705559247
"Mix",106.8,0,14,2.51897858418611,6.56473853297402,15.3655554661245
"Mix",106.9,0,14,2.51273980910119,6.55966784731718,15.3631993270923
"Mix",107,0,14,2.50657199150512,6.5550327546441,15.3599442015656
"Mix",107.1,0,14,2.50010310982222,6.55043979028087,15.3554501918766
"Mix",107.2,0,14,2.49341954427545,6.54495723482693,15.3772597372371
"Mix",107.3,0,14,2.4860539570082,6.5388555507005,15.3806101752504
"Mix",107.4,0,14,2.48111462399471,6.53454875277233,15.3871283843836
"Mix",107.5,0,14,2.47601059938391,6.5298422316762,15.3889511379966
"Mix",107.6,0,14,2.46953470923173,6.52538686294167,15.3898845005209
"Mix",107.7,0,14,2.46288040102499,6.52220637344669,15.3926734768092
"Mix",107.8,0,14,2.45758252679845,6.51845352673962,15.3867247173783
"Mix",107.9,0,14,2.45042643701103,6.51352134233547,15.3911043950381
"Mix",108,0,14,2.44485783885783,6.50710539516249,15.3934912797098
"Mix",108.1,0,14,2.43963271926764,6.50171567190769,15.3999254589013
"Mix",108.2,0,14,2.434270552578,6.49848761905744,15.4063650896195
"Mix",108.3,0,14,2.42729077510989,6.49508899446464,15.4138795458577
"Mix",108.4,0,14,2.41985755917273,6.49025674186275,15.4270930541017
"Mix",108.5,0,14,2.41460612492918,6.48518977964239,15.4278127805706
"Mix",108.6,0,14,2.41110389333484,6.48233754840782,15.4248764437168
"Mix",108.7,0,14,2.40496923344239,6.47908033101372,15.438904383157
"Mix",108.8,0,14,2.39939825311501,6.47361720891101,15.443412491534
"Mix",108.9,0,14,2.39176843697617,6.46962933582539,15.4516252917742
"Mix",109,0,14,2.38573267363983,6.46610207605425,15.4636079185485
"Mix",109.1,0,14,2.38088344011235,6.46134325635066,15.4703290563806
"Mix",109.2,0,14,2.37499696341781,6.45538382498788,15.4716081672331
"Mix",109.3,0,14,2.37083924142641,6.45018914191416,15.472646665469
"Mix",109.4,0,14,2.36515524422905,6.44343547380377,15.4763455083396
"Mix",109.5,0,14,2.35851469906147,6.4389241308453,15.4814765021206
"Mix",109.6,0,14,2.3521969297044,6.43320113112596,15.4880587830297
"Mix",109.7,0,14,2.34716894945034,6.43064762737157,15.4888773927215
"Mix",109.8,0,14,2.34130312050125,6.42594566659068,15.4880008137521
"Mix",109.9,0,14,2.33673236597303,6.42171658231895,15.5018209276844
"Mix",110,0,14,2.3322444649612,6.41715604860587,15.5077505046046
"Mix",110.1,0,14,2.32724670521124,6.41199236746537,15.525595253771
"Mix",110.2,0,14,2.32173822935262,6.40847356105782,15.5342472716059
"Mix",110.3,0,14,2.31528375008304,6.4024664077659,15.5250747849211
"Mix",110.4,0,14,2.30938041957478,6.39840139294428,15.5350406420563
"Mix",110.5,0,14,2.304401832605,6.39438223618836,15.5373772446795
"Mix",110.6,0,14,2.29895732716064,6.38952309393742,15.5456524075291
"Mix",110.7,0,14,2.29425635949625,6.38484733688754,15.5612035976961
"Mix",110.8,0,14,2.28797195942941,6.3807849457514,15.56540007741
"Mix",110.9,0,14,2.28205365023611,6.37674242271508,15.581446990273
"Mix",111,0,14,2.27672893001808,6.37332363627913,15.5987249105361
"Mix",111.1,0,14,2.27141092480395,6.36840575747318,15.6141387072557
"Mix",111.2,0,14,2.26607635600583,6.36370891710152,15.6197440710274
"Mix",111.3,0,14,2.26094925826213,6.36017102387885,15.618829138589
"Mix",111.4,0,14,2.25642517248713,6.35742890339027,15.6221098488859
"Mix",111.5,0,14,2.25278048620595,6.35299885081342,15.6330333007564
"Mix",111.6,0,14,2.24558473965655,6.3502988100534,15.643588893732
"Mix",111.7,0,14,2.23973423366054,6.34359654613358,15.6419364445743
"Mix",111.8,0,14,2.23437836250764,6.34034117556589,15.6549043389819
"Mix",111.9,0,14,2.22909169515204,6.33598582084132,15.6631630245892
"Mix",112,0,14,2.22295860605284,6.33053704342388,15.6762600770186
"Mix",112.1,0,14,2.21703061944449,6.324310223554,15.6812563559681
"Mix",112.2,0,14,2.21061805920735,6.31956462440611,15.6938574012596
"Mix",112.3,0,14,2.20475202453055,6.31599978916798,15.6999890271337
"Mix",112.4,0,14,2.19941403919366,6.31214849402696,15.7105746077987
"Mix",112.5,0,14,2.19383348954109,6.30685031950444,15.7223716777051
"Mix",112.6,0,14,2.18819024411944,6.30366061976197,15.722333524128
"Mix",112.7,0,14,2.18259454060001,6.29834555828532,15.7273502007537
"Mix",112.8,0,14,2.17635714589878,6.29341141088941,15.7446856659645
"Mix",112.9,0,14,2.17187728275844,6.29127223295568,15.7624067525061
"Mix",113,0,14,2.1664196300336,6.28412734337505,15.7667636491438
"Mix",113.1,0,14,2.16189902986784,6.27952746132926,15.7673024595927
"Mix",113.2,0,14,2.15571355587875,6.27494121365351,15.7764519097576
"Mix",113.3,0,14,2.15143935858321,6.27042790080092,15.7866173144416
"Mix",113.4,0,14,2.14524971711174,6.26583631549282,15.7966369509297
"Mix",113.5,0,14,2.14011895021161,6.26145447727889,15.8067689816405
"Mix",113.6,0,14,2.13495989619543,6.25840615888974,15.816915878514
"Mix",113.7,0,14,2.12984037636805,6.25421241972149,15.8276515431244
"Mix",113.8,0,14,2.12473676398776,6.24994811957855,15.8338825788313
"Mix",113.9,0,14,2.11897730505045,6.24648293800252,15.8359966674182
"Mix",114,0,14,2.1114794268513,6.24148017056709,15.8437639732623
"Mix",114.1,0,14,2.10514252734666,6.23658560953134,15.8564248705023
"Mix",114.2,0,14,2.09821687330548,6.23185871254139,15.8710840142474
"Mix",114.3,0,14,2.09204448203308,6.2284257750826,15.8682205118053
"Mix",114.4,0,14,2.08611530084356,6.22257334499412,15.8752049937926
"Mix",114.5,0,14,2.08113817040941,6.2187816876325,15.8834396221632
"Mix",114.6,0,14,2.07659705275627,6.21353211235828,15.9009003831248
"Mix",114.7,0,14,2.0722377129376,6.21042926894927,15.9124654371274
"Mix",114.8,0,14,2.06714753491373,6.20884710457676,15.9141883333907
"Mix",114.9,0,14,2.06175137581322,6.20366893417487,15.9211039831268
"Mix",115,0,14,2.05612655229128,6.19683593997377,15.9260001524187
"Mix",115.1,0,14,2.05092586944719,6.19215523142615,15.9420224954594
"Mix",115.2,0,14,2.04564132211304,6.18690937244277,15.954898397536
"Mix",115.3,0,14,2.04027055130979,6.18187936967098,15.9687297001757
"Mix",115.4,0,14,2.03491704149314,6.17685633544177,15.9770802346164
"Mix",115.5,0,14,2.02957295935864,6.17245876338001,15.9774022010179
"Mix",115.6,0,14,2.02390785217196,6.16976402441752,15.9838343016283
"Mix",115.7,0,14,2.01821524298007,6.16484171495319,16.0092403882147
"Mix",115.8,0,14,2.01303651980338,6.15965988813663,16.0073920457077
"Mix",115.9,0,14,2.00718138053769,6.15617484419102,16.0105492215751
"Mix",116,0,14,2.00139228763826,6.15328456439656,16.006021185164
"Mix",116.1,0,14,1.99669286880944,6.14933321096225,16.0020817236868
"Mix",116.2,0,14,1.99123098001212,6.14461058817146,16.0252563910632
"Mix",116.3,0,14,1.98568524396908,6.14176346343159,16.0327308054753
"Mix",116.4,0,14,1.98015874702016,6.13662554098677,16.0315301668271
"Mix",116.5,0,14,1.97548655167831,6.13211106636305,16.0427817988866
"Mix",116.6,0,14,1.9700606692033,6.12751096285037,16.053969666893
